feature,coef,abs_coef
cat__ogrn_naprav_1026605614738,-7.751643497637626e-05,7.751643497637626e-05
cat__ogrn_naprav_1135003005466,7.742456084016098e-05,7.742456084016098e-05
cat__ogrn_naprav_1022303617874,7.738951039992006e-05,7.738951039992006e-05
cat__ogrn_naprav_1035404727533,7.735779208737324e-05,7.735779208737324e-05
cat__ogrn_naprav_1022302932178,7.733347696140986e-05,7.733347696140986e-05
cat__ogrn_naprav_1022302387800,7.72128777971785e-05,7.72128777971785e-05
cat__ogrn_naprav_1024800731504,-7.716422147433835e-05,7.716422147433835e-05
cat__ogrn_naprav_1055800613879,-7.715317654496215e-05,7.715317654496215e-05
cat__ogrn_naprav_1024401634355,-7.689794686411947e-05,7.689794686411947e-05
cat__ogrn_naprav_1021606756050,7.684289043643908e-05,7.684289043643908e-05
cat__ogrn_naprav_1037739148941,7.643102929394265e-05,7.643102929394265e-05
cat__ogrn_naprav_1023000507353,-7.600638292687576e-05,7.600638292687576e-05
cat__ogrn_naprav_1025404577879,7.598314199097537e-05,7.598314199097537e-05
cat__variant_727020133,7.57866829479905e-05,7.57866829479905e-05
cat__ogrn_naprav_1027201594661,-7.57278304827799e-05,7.57278304827799e-05
cat__ogrn_naprav_1025002869803,-7.550778844552258e-05,7.550778844552258e-05
cat__ogrn_naprav_1024800631668,-7.53535586772508e-05,7.53535586772508e-05
cat__ogrn_naprav_1157746654141,7.53447946680313e-05,7.53447946680313e-05
cat__ogrn_naprav_1026401771373,-7.502476937753032e-05,7.502476937753032e-05
cat__ogrn_naprav_1026601984199,-7.491355726246078e-05,7.491355726246078e-05
cat__ogrn_naprav_1025602618260,-7.489981836514445e-05,7.489981836514445e-05
cat__ogrn_naprav_1147746146140,7.486604626234382e-05,7.486604626234382e-05
cat__ogrn_naprav_1027402231670,-7.480116589307989e-05,7.480116589307989e-05
cat__ogrn_naprav_1022304061163,7.474268066119551e-05,7.474268066119551e-05
cat__ogrn_naprav_1025902251022,-7.465875456586606e-05,7.465875456586606e-05
cat__ogrn_naprav_1025004860913,7.46117122452011e-05,7.46117122452011e-05
cat__ogrn_naprav_1025002878273,7.459368174053854e-05,7.459368174053854e-05
cat__ogrn_naprav_1036132001080,7.455385325040939e-05,7.455385325040939e-05
cat__ogrn_area_1036132000838,7.455385325040939e-05,7.455385325040939e-05
cat__ogrn_naprav_1022300778774,7.451234710255038e-05,7.451234710255038e-05
cat__ogrn_naprav_1255600002085,-7.429040160029628e-05,7.429040160029628e-05
cat__ogrn_naprav_1026900566109,-7.425853568735284e-05,7.425853568735284e-05
cat__ogrn_naprav_1021400969853,-7.425327765725713e-05,7.425327765725713e-05
cat__ogrn_naprav_1027800543407,-7.407323292007858e-05,7.407323292007858e-05
cat__ogrn_naprav_1235000057929,7.389275746218659e-05,7.389275746218659e-05
cat__variant_УЧ 1201216,-7.38556491530831e-05,7.38556491530831e-05
cat__ogrn_naprav_1085515000438,7.371154316707986e-05,7.371154316707986e-05
cat__ogrn_naprav_1022501904985,-7.37052489729388e-05,7.37052489729388e-05
cat__ogrn_naprav_1032600031067,7.347999163038148e-05,7.347999163038148e-05
cat__ogrn_naprav_1024800731218,-7.343138756184585e-05,7.343138756184585e-05
cat__ogrn_naprav_1028900626370,-7.343124075867266e-05,7.343124075867266e-05
cat__ogrn_naprav_1032501803058,-7.340578152152003e-05,7.340578152152003e-05
cat__ogrn_naprav_1026700947217,7.315694294280873e-05,7.315694294280873e-05
cat__ogrn_naprav_1050544000539,7.310534734905911e-05,7.310534734905911e-05
cat__ogrn_naprav_1023601317871,-7.300704622688055e-05,7.300704622688055e-05
cat__ogrn_naprav_1070561001851,7.29226704321263e-05,7.29226704321263e-05
cat__ogrn_area_1027500952423,7.289202699740932e-05,7.289202699740932e-05
cat__ogrn_naprav_1027500952423,7.289202699740932e-05,7.289202699740932e-05
cat__ogrn_naprav_1035011453179,-7.288577306603079e-05,7.288577306603079e-05
cat__ogrn_naprav_1117746063247,-7.264340393648585e-05,7.264340393648585e-05
cat__ogrn_naprav_1025203744280,7.257719742822167e-05,7.257719742822167e-05
cat__ogrn_naprav_1035000907039,-7.24401004447373e-05,7.24401004447373e-05
cat__ogrn_naprav_1037816003686,7.23385520805584e-05,7.23385520805584e-05
cat__ogrn_naprav_1027601070892,7.231293109500913e-05,7.231293109500913e-05
cat__ogrn_naprav_1026601381718,-7.229366401290264e-05,7.229366401290264e-05
cat__ogrn_naprav_1020501303459,-7.209546176179064e-05,7.209546176179064e-05
cat__ogrn_naprav_1040501302533,-7.209546176179064e-05,7.209546176179064e-05
cat__ogrn_naprav_1195476008551,7.175962736407005e-05,7.175962736407005e-05
cat__ogrn_naprav_1025005928331,-7.175859565257209e-05,7.175859565257209e-05
cat__ogrn_naprav_1025100588809,7.157996109076798e-05,7.157996109076798e-05
cat__ogrn_naprav_1032700245984,7.156787896208399e-05,7.156787896208399e-05
cat__ogrn_naprav_1026700886717,7.155205697811238e-05,7.155205697811238e-05
cat__ogrn_naprav_1026401989063,-7.14423151271468e-05,7.14423151271468e-05
cat__variant_200126,-7.139082663545986e-05,7.139082663545986e-05
cat__ogrn_naprav_1027101504374,7.136263538945368e-05,7.136263538945368e-05
cat__ogrn_naprav_1026201085426,-7.122531679215482e-05,7.122531679215482e-05
cat__ogrn_naprav_1116330004845,-7.12052368984517e-05,7.12052368984517e-05
cat__ogrn_area_1116330004845,-7.12052368984517e-05,7.12052368984517e-05
cat__ogrn_naprav_1027806084987,-7.110222648282815e-05,7.110222648282815e-05
cat__ogrn_naprav_1025901676756,-7.109684457689879e-05,7.109684457689879e-05
cat__ogrn_naprav_1033303403748,-7.105829893499076e-05,7.105829893499076e-05
cat__ogrn_naprav_1023802657757,-7.093691056933104e-05,7.093691056933104e-05
cat__ogrn_naprav_1023801753403,-7.093691056933104e-05,7.093691056933104e-05
cat__ogrn_naprav_1025600893482,-7.092868745759764e-05,7.092868745759764e-05
cat__ogrn_naprav_1027601111966,7.052975098456334e-05,7.052975098456334e-05
cat__ogrn_naprav_1021601312171,-7.04285644401581e-05,7.04285644401581e-05
cat__ogrn_naprav_1031633603616,-7.040622598409543e-05,7.040622598409543e-05
cat__ogrn_naprav_1022301123822,-7.038848245070068e-05,7.038848245070068e-05
cat__ogrn_area_1116325002750,-7.019004381426763e-05,7.019004381426763e-05
cat__ogrn_naprav_1116325002750,-7.019004381426763e-05,7.019004381426763e-05
cat__ogrn_naprav_1021200768610,-7.018745299061758e-05,7.018745299061758e-05
cat__variant_907006,7.011009194141052e-05,7.011009194141052e-05
cat__ogrn_naprav_1024701244480,6.989143832122843e-05,6.989143832122843e-05
cat__ogrn_naprav_1024200697289,6.968060188258113e-05,6.968060188258113e-05
cat__ogrn_naprav_1026200598511,-6.965839100188118e-05,6.965839100188118e-05
cat__ogrn_area_1025201020778,-6.957534757105745e-05,6.957534757105745e-05
cat__ogrn_naprav_1021300929737,6.95666307562449e-05,6.95666307562449e-05
cat__ogrn_naprav_1021300983550,6.95666307562449e-05,6.95666307562449e-05
cat__ogrn_naprav_1035006471422,-6.950194677026447e-05,6.950194677026447e-05
cat__ogrn_naprav_1021606756049,6.94060921431258e-05,6.94060921431258e-05
cat__ogrn_naprav_1063338004817,6.931103521564536e-05,6.931103521564536e-05
cat__ogrn_naprav_1022304036545,-6.905429160750785e-05,6.905429160750785e-05
cat__ogrn_naprav_1027807992794,-6.899524262347136e-05,6.899524262347136e-05
cat__ogrn_naprav_1023101653970,6.891747118846354e-05,6.891747118846354e-05
cat__ogrn_naprav_1024702182900,-6.891402575113008e-05,6.891402575113008e-05
cat__ogrn_naprav_1245200015103,-6.883444321136122e-05,6.883444321136122e-05
cat__ogrn_naprav_1025002877350,-6.87911081100422e-05,6.87911081100422e-05
cat__ogrn_naprav_1023000708125,6.871845314355212e-05,6.871845314355212e-05
cat__ogrn_naprav_1023101333859,-6.850785421292256e-05,6.850785421292256e-05
cat__ogrn_area_1023101333045,-6.850785421292256e-05,6.850785421292256e-05
cat__ogrn_naprav_1025300813713,-6.849847468495693e-05,6.849847468495693e-05
cat__ogrn_naprav_1024201675706,-6.836676812005919e-05,6.836676812005919e-05
cat__ogrn_naprav_1024201672967,-6.836676812005919e-05,6.836676812005919e-05
cat__ogrn_naprav_1022302723035,-6.835097592392123e-05,6.835097592392123e-05
cat__ogrn_naprav_1027402821676,-6.828547678656313e-05,6.828547678656313e-05
cat__ogrn_naprav_1020501302546,6.8245210111558e-05,6.8245210111558e-05
cat__ogrn_naprav_1250100000700,-6.823968723314169e-05,6.823968723314169e-05
cat__ogrn_area_1022500579309,-6.817101307713557e-05,6.817101307713557e-05
cat__ogrn_naprav_1022500578242,-6.817101307713557e-05,6.817101307713557e-05
cat__ogrn_naprav_1021100737492,-6.81565988338733e-05,6.81565988338733e-05
cat__ogrn_naprav_1022304060041,-6.813906002178417e-05,6.813906002178417e-05
cat__ogrn_naprav_1025007461346,-6.81116525264984e-05,6.81116525264984e-05
cat__ogrn_naprav_1022900522820,-6.808592303375561e-05,6.808592303375561e-05
cat__variant_102,6.806213585639424e-05,6.806213585639424e-05
cat__ogrn_naprav_1024000722448,-6.805670217029435e-05,6.805670217029435e-05
cat__ogrn_naprav_1035009952097,-6.801412471629774e-05,6.801412471629774e-05
cat__ogrn_naprav_1027739613527,6.796065285212984e-05,6.796065285212984e-05
cat__variant_592222,-6.795555631208962e-05,6.795555631208962e-05
cat__ogrn_naprav_1020201755969,-6.79152551987788e-05,6.79152551987788e-05
cat__ogrn_area_1020201759181,-6.79152551987788e-05,6.79152551987788e-05
cat__ogrn_naprav_1022800759794,-6.790992207153397e-05,6.790992207153397e-05
cat__ogrn_naprav_1020202037690,-6.787303293022618e-05,6.787303293022618e-05
cat__ogrn_naprav_1165047058527,-6.769373945165455e-05,6.769373945165455e-05
cat__ogrn_naprav_1027807991584,-6.769219669450727e-05,6.769219669450727e-05
cat__ogrn_naprav_1052800316865,-6.755775645327531e-05,6.755775645327531e-05
cat__ogrn_naprav_1023501248836,-6.754705341074e-05,6.754705341074e-05
cat__ogrn_naprav_1022502128681,6.75466776422203e-05,6.75466776422203e-05
cat__ogrn_naprav_1025501718703,6.743077878696978e-05,6.743077878696978e-05
cat__ogrn_naprav_1033700073472,-6.730887576762201e-05,6.730887576762201e-05
cat__ogrn_naprav_1022302400449,-6.720828639408204e-05,6.720828639408204e-05
cat__ogrn_naprav_1022401800596,-6.713503578266295e-05,6.713503578266295e-05
cat__ogrn_naprav_1020201933839,6.710040139794668e-05,6.710040139794668e-05
cat__ogrn_naprav_1027301179795,-6.709391541056934e-05,6.709391541056934e-05
cat__ogrn_naprav_1025602833420,-6.699565206554947e-05,6.699565206554947e-05
cat__ogrn_area_1025602830945,-6.699565206554947e-05,6.699565206554947e-05
cat__ogrn_naprav_1025700516280,-6.695589978694566e-05,6.695589978694566e-05
cat__ogrn_naprav_1022202282134,-6.689620544184336e-05,6.689620544184336e-05
cat__ogrn_naprav_1025202396340,-6.687543482993833e-05,6.687543482993833e-05
cat__ogrn_naprav_1020201759181,-6.686400098743683e-05,6.686400098743683e-05
cat__ogrn_naprav_1025001818951,6.680958850861898e-05,6.680958850861898e-05
cat__ogrn_naprav_1027403887499,-6.679014600123893e-05,6.679014600123893e-05
cat__ogrn_naprav_1030204603241,6.675447902231768e-05,6.675447902231768e-05
cat__ogrn_area_1024201300200,6.666132319600225e-05,6.666132319600225e-05
cat__ogrn_naprav_1024201300243,6.666132319600225e-05,6.666132319600225e-05
cat__ogrn_naprav_1024200509630,6.666063039185982e-05,6.666063039185982e-05
cat__ogrn_naprav_1027804605135,6.655855759260868e-05,6.655855759260868e-05
cat__ogrn_naprav_1022800508928,6.652591922201834e-05,6.652591922201834e-05
cat__ogrn_area_1021601312490,-6.641717456491691e-05,6.641717456491691e-05
cat__ogrn_naprav_1021602514493,-6.638598390519097e-05,6.638598390519097e-05
cat__ogrn_naprav_1025202846020,-6.585595948881293e-05,6.585595948881293e-05
cat__ogrn_naprav_1025700516698,6.583197736147323e-05,6.583197736147323e-05
cat__ogrn_naprav_1026901661852,-6.574865682299806e-05,6.574865682299806e-05
cat__ogrn_naprav_1236900009356,-6.574865682299806e-05,6.574865682299806e-05
cat__ogrn_naprav_1025701255821,-6.566863436767958e-05,6.566863436767958e-05
cat__ogrn_naprav_1037739038270,6.554716455012056e-05,6.554716455012056e-05
cat__ogrn_area_1027102874457,-6.548778475895138e-05,6.548778475895138e-05
cat__ogrn_naprav_1157154030307,-6.548778475895138e-05,6.548778475895138e-05
cat__ogrn_naprav_1026601688850,-6.529880912200327e-05,6.529880912200327e-05
cat__ogrn_naprav_1025003915914,-6.527161547550591e-05,6.527161547550591e-05
cat__ogrn_naprav_1024000537692,6.524982079904039e-05,6.524982079904039e-05
cat__ogrn_area_1116377000398,6.517032047676302e-05,6.517032047676302e-05
cat__ogrn_naprav_1116377000398,6.517032047676302e-05,6.517032047676302e-05
cat__ogrn_naprav_1228600011430,6.490716635729215e-05,6.490716635729215e-05
cat__ogrn_naprav_1026101123498,-6.481597220828939e-05,6.481597220828939e-05
cat__ogrn_area_1026101123498,-6.481597220828939e-05,6.481597220828939e-05
cat__ogrn_naprav_1021603883597,6.469451185320011e-05,6.469451185320011e-05
cat__variant_101130,6.467551667943413e-05,6.467551667943413e-05
cat__ogrn_naprav_1023000834988,-6.454645139114987e-05,6.454645139114987e-05
cat__ogrn_area_1026700947811,-6.45169671373295e-05,6.45169671373295e-05
cat__ogrn_naprav_1022302723090,-6.441913262997546e-05,6.441913262997546e-05
cat__ogrn_area_1149204049389,6.439783422923414e-05,6.439783422923414e-05
cat__ogrn_naprav_1051600032648,6.438052165367141e-05,6.438052165367141e-05
cat__ogrn_naprav_1145047009073,-6.432626618268923e-05,6.432626618268923e-05
cat__ogrn_naprav_1025003533290,-6.416087057849513e-05,6.416087057849513e-05
cat__ogrn_naprav_1030561000030,6.411313252905666e-05,6.411313252905666e-05
cat__ogrn_naprav_1055906113163,-6.410303270768455e-05,6.410303270768455e-05
cat__ogrn_naprav_1025201991209,6.409405224772537e-05,6.409405224772537e-05
cat__ogrn_naprav_1035008251728,-6.408998842603108e-05,6.408998842603108e-05
cat__ogrn_naprav_1026901661896,-6.406849660501661e-05,6.406849660501661e-05
cat__ogrn_naprav_1025901215383,6.376967911625304e-05,6.376967911625304e-05
cat__ogrn_naprav_1022303615586,-6.364345843010036e-05,6.364345843010036e-05
cat__ogrn_naprav_1024501414706,-6.357448986113623e-05,6.357448986113623e-05
cat__ogrn_naprav_1191690026681,-6.345346386797451e-05,6.345346386797451e-05
cat__ogrn_naprav_1021602504626,-6.345346386797451e-05,6.345346386797451e-05
cat__ogrn_naprav_1023302353381,-6.336527199149438e-05,6.336527199149438e-05
cat__ogrn_naprav_1020202216143,-6.332676660999571e-05,6.332676660999571e-05
cat__ogrn_naprav_1022402149769,-6.320820266770253e-05,6.320820266770253e-05
cat__ogrn_naprav_1022400668223,-6.320820266770253e-05,6.320820266770253e-05
cat__ogrn_naprav_1026401408351,-6.309746520857481e-05,6.309746520857481e-05
cat__ogrn_naprav_1020201759050,6.302078035301891e-05,6.302078035301891e-05
cat__ogrn_naprav_1022801199442,6.298582859821692e-05,6.298582859821692e-05
cat__ogrn_naprav_1030203723769,-6.296395116704308e-05,6.296395116704308e-05
cat__ogrn_naprav_1022601616707,-6.295644192133951e-05,6.295644192133951e-05
cat__ogrn_naprav_1022401507094,-6.292709625476485e-05,6.292709625476485e-05
cat__ogrn_naprav_1022601224250,-6.288813165353418e-05,6.288813165353418e-05
cat__ogrn_naprav_1033700051615,-6.272177628479389e-05,6.272177628479389e-05
cat__ogrn_naprav_1032202260683,-6.26653624890605e-05,6.26653624890605e-05
cat__ogrn_naprav_1026600935569,-6.261473304608172e-05,6.261473304608172e-05
cat__ogrn_naprav_1037835013853,-6.261314097545293e-05,6.261314097545293e-05
cat__ogrn_naprav_1024701899640,-6.259288801831413e-05,6.259288801831413e-05
cat__ogrn_naprav_1025300813009,-6.256584932733492e-05,6.256584932733492e-05
cat__ogrn_naprav_1082034001147,-6.242309303399354e-05,6.242309303399354e-05
cat__ogrn_naprav_1035008858268,6.236197678299244e-05,6.236197678299244e-05
cat__ogrn_naprav_1027739665854,-6.214572494798818e-05,6.214572494798818e-05
cat__ogrn_naprav_1026200862346,-6.212053317708603e-05,6.212053317708603e-05
cat__ogrn_naprav_1022501296641,-6.205160694300435e-05,6.205160694300435e-05
cat__ogrn_naprav_1027400684519,-6.199981149635506e-05,6.199981149635506e-05
cat__ogrn_area_1027400684519,-6.199981149635506e-05,6.199981149635506e-05
cat__ogrn_naprav_1197847193466,-6.195924116846463e-05,6.195924116846463e-05
cat__ogrn_naprav_1159102009670,-6.195875564597192e-05,6.195875564597192e-05
cat__variant_904,-6.172208319909857e-05,6.172208319909857e-05
cat__ogrn_naprav_1026401986731,-6.162967536536873e-05,6.162967536536873e-05
cat__ogrn_naprav_1024000765007,-6.159277912885558e-05,6.159277912885558e-05
cat__ogrn_naprav_1032309083003,-6.156706568004836e-05,6.156706568004836e-05
cat__ogrn_naprav_1021000532409,-6.15033791674425e-05,6.15033791674425e-05
cat__ogrn_naprav_1041400016140,-6.147013835167005e-05,6.147013835167005e-05
cat__ogrn_naprav_1025405229343,6.14519897658436e-05,6.14519897658436e-05
cat__ogrn_naprav_1025004645544,-6.141378050364785e-05,6.141378050364785e-05
cat__ogrn_naprav_1060522005411,-6.128939291943091e-05,6.128939291943091e-05
cat__ogrn_naprav_1022500870590,6.122313434074723e-05,6.122313434074723e-05
cat__ogrn_naprav_1026601375723,-6.119436851907077e-05,6.119436851907077e-05
cat__ogrn_naprav_1021602504065,-6.11683059725539e-05,6.11683059725539e-05
cat__ogrn_naprav_1030600180258,-6.106094516942144e-05,6.106094516942144e-05
cat__ogrn_naprav_1025901886691,-6.105583790641185e-05,6.105583790641185e-05
cat__ogrn_naprav_1025602727952,6.0808429030246826e-05,6.0808429030246826e-05
cat__ogrn_naprav_1022302789585,-6.073044214930263e-05,6.073044214930263e-05
cat__ogrn_naprav_1022402475336,-6.0673750718415316e-05,6.0673750718415316e-05
cat__ogrn_naprav_1022600872579,6.0612206937599626e-05,6.0612206937599626e-05
cat__ogrn_area_1022600872678,6.0612206937599626e-05,6.0612206937599626e-05
cat__ogrn_naprav_1025000921770,-6.057743507839978e-05,6.057743507839978e-05
cat__ogrn_naprav_1037825007131,6.052290303647351e-05,6.052290303647351e-05
cat__variant_60109,-6.03850751022197e-05,6.03850751022197e-05
cat__ogrn_naprav_1021301065191,-6.029075572163692e-05,6.029075572163692e-05
cat__ogrn_naprav_1035617272558,-6.027938991737767e-05,6.027938991737767e-05
cat__ogrn_naprav_1025005122350,-6.0124663545238424e-05,6.0124663545238424e-05
cat__ogrn_naprav_1022402060086,6.001227362031458e-05,6.001227362031458e-05
cat__ogrn_naprav_1021602505550,-5.9870990962321113e-05,5.9870990962321113e-05
cat__ogrn_naprav_5067746662968,5.972260778452443e-05,5.972260778452443e-05
cat__ogrn_naprav_1026602175390,-5.961115013515463e-05,5.961115013515463e-05
cat__ogrn_naprav_1022602423018,-5.9559346558759687e-05,5.9559346558759687e-05
cat__ogrn_naprav_1035010206879,5.9290735183372496e-05,5.9290735183372496e-05
cat__ogrn_naprav_1024201675178,-5.922329314235016e-05,5.922329314235016e-05
cat__ogrn_naprav_1027600511949,5.920242904853872e-05,5.920242904853872e-05
cat__ogrn_area_1027400828784,-5.9197240553638745e-05,5.9197240553638745e-05
cat__variant_90805,-5.9197240553638745e-05,5.9197240553638745e-05
cat__ogrn_naprav_1027400828234,-5.9197240553638745e-05,5.9197240553638745e-05
cat__ogrn_naprav_1024840853619,-5.903197372412868e-05,5.903197372412868e-05
cat__ogrn_naprav_1022202282057,-5.891682904240384e-05,5.891682904240384e-05
cat__variant_5013,5.888834831860631e-05,5.888834831860631e-05
cat__ogrn_naprav_1023404979641,-5.887489720794175e-05,5.887489720794175e-05
cat__ogrn_naprav_1211600059175,-5.877076384629237e-05,5.877076384629237e-05
cat__ogrn_naprav_1027802737863,-5.8653105870895664e-05,5.8653105870895664e-05
cat__ogrn_naprav_1027802730603,-5.8653105870895664e-05,5.8653105870895664e-05
cat__ogrn_naprav_1027802737599,-5.8653105870895664e-05,5.8653105870895664e-05
cat__ogrn_naprav_1027802749248,-5.8653105870895664e-05,5.8653105870895664e-05
cat__ogrn_naprav_1022800516310,-5.86274953136616e-05,5.86274953136616e-05
cat__ogrn_naprav_1025901778220,5.8565421595385975e-05,5.8565421595385975e-05
cat__ogrn_naprav_1022501195199,5.853742901798092e-05,5.853742901798092e-05
cat__ogrn_area_1022501195199,5.853742901798092e-05,5.853742901798092e-05
cat__ogrn_naprav_1020501303151,5.85234667409003e-05,5.85234667409003e-05
cat__variant_40107,5.850546832551733e-05,5.850546832551733e-05
cat__ogrn_naprav_1026201271018,-5.8480938463967327e-05,5.8480938463967327e-05
cat__ogrn_naprav_1024201674441,-5.842252486796245e-05,5.842252486796245e-05
cat__ogrn_naprav_1035404727346,-5.839646452995463e-05,5.839646452995463e-05
cat__ogrn_naprav_1024200646524,-5.810198869641992e-05,5.810198869641992e-05
cat__ogrn_naprav_1023701458010,-5.803403330567483e-05,5.803403330567483e-05
cat__ogrn_naprav_1037200561320,5.801562033244479e-05,5.801562033244479e-05
cat__ogrn_naprav_1022301815579,-5.792023395644176e-05,5.792023395644176e-05
cat__ogrn_naprav_1024000806940,-5.791237290469688e-05,5.791237290469688e-05
cat__ogrn_naprav_1024000597125,-5.791237290469688e-05,5.791237290469688e-05
cat__ogrn_naprav_1024702183758,-5.767758518624384e-05,5.767758518624384e-05
cat__ogrn_naprav_1036212003827,-5.767570779603666e-05,5.767570779603666e-05
cat__ogrn_naprav_1025900512330,-5.7444010367922694e-05,5.7444010367922694e-05
cat__ogrn_naprav_1025901370967,-5.7444010367922694e-05,5.7444010367922694e-05
cat__ogrn_naprav_1025900528290,-5.7444010367922694e-05,5.7444010367922694e-05
cat__ogrn_naprav_1023701359285,-5.743655987186914e-05,5.743655987186914e-05
cat__ogrn_naprav_1037739289466,5.743235901187498e-05,5.743235901187498e-05
cat__ogrn_naprav_1022402671367,-5.7376500766417205e-05,5.7376500766417205e-05
cat__ogrn_naprav_1024201672989,5.733379601494221e-05,5.733379601494221e-05
cat__ogrn_naprav_1153128005733,5.715530650827064e-05,5.715530650827064e-05
cat__ogrn_naprav_1048602051255,5.711757368207235e-05,5.711757368207235e-05
cat__ogrn_naprav_1023405164727,5.698477903999169e-05,5.698477903999169e-05
cat__ogrn_naprav_1028601262491,5.69829573488594e-05,5.69829573488594e-05
cat__ogrn_naprav_1024840859042,-5.667032722132049e-05,5.667032722132049e-05
cat__ogrn_naprav_1024800524341,-5.667032722132049e-05,5.667032722132049e-05
cat__ogrn_naprav_1024840844434,-5.667032722132049e-05,5.667032722132049e-05
cat__ogrn_naprav_1026500547831,5.6390071267018187e-05,5.6390071267018187e-05
cat__ogrn_naprav_1022202670709,5.61115751014472e-05,5.61115751014472e-05
cat__ogrn_area_1027201482923,-5.6105975028778215e-05,5.6105975028778215e-05
cat__variant_1301041007,5.6076897529997734e-05,5.6076897529997734e-05
cat__ogrn_naprav_1022800512921,-5.604675639041171e-05,5.604675639041171e-05
cat__ogrn_naprav_1025006395468,-5.600144635643877e-05,5.600144635643877e-05
cat__ogrn_naprav_1024301079747,-5.592888753397931e-05,5.592888753397931e-05
cat__ogrn_naprav_1024701561774,-5.590384406103329e-05,5.590384406103329e-05
cat__variant_20143,5.5827967863912916e-05,5.5827967863912916e-05
cat__ogrn_naprav_1022402145534,-5.582552005052529e-05,5.582552005052529e-05
cat__ogrn_naprav_1033303202008,5.579295413311497e-05,5.579295413311497e-05
cat__ogrn_naprav_1022402063518,-5.575172407537188e-05,5.575172407537188e-05
cat__ogrn_naprav_1028900632144,5.569110973614928e-05,5.569110973614928e-05
cat__ogrn_naprav_1020900611214,-5.553280126964181e-05,5.553280126964181e-05
cat__ogrn_naprav_1116325002420,-5.553280126964181e-05,5.553280126964181e-05
cat__ogrn_naprav_1116325002694,-5.553280126964181e-05,5.553280126964181e-05
cat__ogrn_area_1116325002420,-5.553280126964181e-05,5.553280126964181e-05
cat__ogrn_area_1030900878568,-5.553280126964181e-05,5.553280126964181e-05
cat__ogrn_area_1116325002694,-5.553280126964181e-05,5.553280126964181e-05
cat__ogrn_naprav_1025001206174,-5.551956745940313e-05,5.551956745940313e-05
cat__ogrn_naprav_1026102773256,-5.521663522878188e-05,5.521663522878188e-05
cat__ogrn_naprav_1022400594105,5.521605694366292e-05,5.521605694366292e-05
cat__ogrn_naprav_1027739921274,5.519477518156522e-05,5.519477518156522e-05
cat__ogrn_naprav_1035008857696,5.5111768648516325e-05,5.5111768648516325e-05
cat__ogrn_naprav_1025005121635,-5.507578963048637e-05,5.507578963048637e-05
cat__ogrn_naprav_1027601307106,-5.507251481009938e-05,5.507251481009938e-05
cat__ogrn_naprav_1037700176766,5.475035355113453e-05,5.475035355113453e-05
cat__ogrn_naprav_1021606762077,-5.472720587769763e-05,5.472720587769763e-05
cat__ogrn_naprav_1021100898873,5.465428704936713e-05,5.465428704936713e-05
cat__ogrn_naprav_1027600844490,-5.4540458569760306e-05,5.4540458569760306e-05
cat__ogrn_naprav_1022304133280,-5.429508188905933e-05,5.429508188905933e-05
cat__ogrn_naprav_1070548000665,-5.4217148045118556e-05,5.4217148045118556e-05
cat__ogrn_naprav_1242600008584,-5.421328489760241e-05,5.421328489760241e-05
cat__ogrn_naprav_1025002510807,5.400022602319095e-05,5.400022602319095e-05
cat__ogrn_naprav_1022300522298,5.391935133269884e-05,5.391935133269884e-05
cat__ogrn_naprav_1022300528073,5.391935133269884e-05,5.391935133269884e-05
cat__ogrn_naprav_1025202414324,-5.388732859302006e-05,5.388732859302006e-05
cat__ogrn_naprav_1021603144870,5.388723890954417e-05,5.388723890954417e-05
cat__ogrn_naprav_1024200549053,-5.383298045177e-05,5.383298045177e-05
cat__ogrn_naprav_1022201137056,-5.36766216343583e-05,5.36766216343583e-05
cat__ogrn_naprav_1026605235436,-5.3614458907278774e-05,5.3614458907278774e-05
cat__variant_40103,5.357107112504208e-05,5.357107112504208e-05
cat__ogrn_naprav_1025003079551,-5.344514846538041e-05,5.344514846538041e-05
cat__ogrn_naprav_1024001430320,-5.342741933951509e-05,5.342741933951509e-05
cat__ogrn_naprav_1025400526205,-5.325933948886478e-05,5.325933948886478e-05
cat__ogrn_naprav_1025400530935,-5.325933948886478e-05,5.325933948886478e-05
cat__ogrn_naprav_1026600732586,-5.3171959176710215e-05,5.3171959176710215e-05
cat__ogrn_naprav_1025501830397,-5.316377395696876e-05,5.316377395696876e-05
cat__ogrn_naprav_1025600753716,-5.312593594023289e-05,5.312593594023289e-05
cat__ogrn_area_1025600753716,-5.312593594023289e-05,5.312593594023289e-05
cat__ogrn_naprav_1034637002949,-5.304182293462366e-05,5.304182293462366e-05
cat__ogrn_naprav_1022701198300,-5.29312811622294e-05,5.29312811622294e-05
cat__ogrn_naprav_1025004650142,-5.285141524510995e-05,5.285141524510995e-05
cat__variant_9011,-5.2798330278122734e-05,5.2798330278122734e-05
cat__ogrn_naprav_1020201624530,5.278934397244228e-05,5.278934397244228e-05
cat__ogrn_naprav_1025301189902,-5.275535188501093e-05,5.275535188501093e-05
cat__ogrn_naprav_1025301787610,-5.275535188501093e-05,5.275535188501093e-05
cat__ogrn_naprav_1025301387210,-5.272404899816031e-05,5.272404899816031e-05
cat__ogrn_naprav_1022302832606,-5.263697929501008e-05,5.263697929501008e-05
cat__ogrn_naprav_1032311675550,-5.263697929501008e-05,5.263697929501008e-05
cat__ogrn_naprav_1020200941133,-5.2628141463490775e-05,5.2628141463490775e-05
